STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1970,,43826048,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1971,,44797353.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1972,,45831225,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1973,,46881556,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1974,,47963882,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1975,,49069655.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1976,,50051473,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1977,,50991906,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1978,,51892880.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1979,,52655188.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1980,,53030404.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1981,,52787432,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1982,,52224054.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1983,,51545316,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1984,,51258240.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1985,,51757343.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1986,,52661515.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1987,,53676273,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1988,,54710932,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1989,,55683681.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1990,,56699935,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1991,,57865151,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1992,,58970504.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1993,,60057292,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1994,,61117065,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1995,,62251963,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1996,,63339452,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1997,,64327972,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1998,,65264510,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,1999,,66219544,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2000,,67321714,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2001,,68403644.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2002,,69505742,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2003,,70548782.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2004,,71711189,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2005,,73052630.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2006,,74288748,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2007,,75257750,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2008,,76255827.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2009,,77258835.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2010,,78098050,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2011,,78882607,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2012,,80316882.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2013,,81893229,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2014,,83607143,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2015,,85222739.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2016,,86769568,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2017,,88249730,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2018,,89708969.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2019,,91253943.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2020,,92697386,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2021,,93823831.110274,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,H,Historical,2022,,95000873.995752,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1970,,29299883,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1971,,30029028,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1972,,30445092,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1973,,30659503,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1974,,30763567,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1975,,30819268,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1976,,30945689,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1977,,31179329.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1978,,31382225,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1979,,31509187.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1980,,31673046.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1981,,31834829,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1982,,31906961,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1983,,32020471.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1984,,32225691,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1985,,32374558,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1986,,32407848,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1987,,32464884,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1988,,32510524,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1989,,32402782.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1990,,32352350,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1991,,32353035,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1992,,32106552,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1993,,31704611.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1994,,31294923.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1995,,30917931.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1996,,30554772.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1997,,30212835,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y20T24,From 20 to 24 years,H,Historical,1998,,29948035.5,,A,Normal value,0,Units,0,Zero
